registration_id,student_name,date_of_birth,email,address,department,sub1,sub2,sub3,sub4,sub5
7047505,Sean Cruz,1996-12-09,johnsonronnie@yahoo.com,11171 Jimenez Ferry Apt. 402,Aviation,22,34,11,56,74
1658392,Alex Gonzalez,1996-08-05,rmyers@valencia.org,3784 Jonathan Underpass Suite 105,Computers,100,63,75,24,42
5672203,Amy Mitchell,1998-01-04,summersann@yahoo.com,8250 Pamela Course Suite 956,IT,10,94,11,11,29
6406385,Mary Jackson,1995-06-09,jonathanweaver@gmail.com,909 Matthew Route,IT,62,14,36,23,60
8260781,Kevin Hernandez,1996-12-24,reneehardin@walker.org,50850 Deleon Terrace,IT,13,22,93,97,76
8259694,Tammy Johnson,1997-02-22,julieperkins@hotmail.com,956 Hannah Squares Suite 656,Computers,84,69,88,44,90
5049144,Alicia Alvarez,1995-05-04,elizabeth54@hotmail.com,091 Joshua Expressway Suite 179,Civil,40,63,35,97,80
656963,Ashley Nelson,1997-05-05,kimharris@schultz.info,27038 Lynn Pike,IT,34,85,35,86,36
5680534,Monica Hensley,1995-09-03,nelsonjoel@hahn.net,415 Ortega Place Apt. 850,Computers,45,24,75,41,89
8026071,Jennifer Henry,1997-06-18,diana66@gmail.com,79554 Emily Haven,Chemical,72,11,28,34,49
7522105,Jessica Gordon,1997-11-28,richard15@kim.com,08083 Jonathan Pass,Civil,32,39,62,36,36
2597104,Jennifer Beltran,1996-04-05,phyllis09@gmail.com,4726 Michelle Loaf,E&TC,84,21,99,30,53
7044507,Courtney Olson,1996-11-10,brandiwilliams@gmail.com,586 Hamilton Pines,Computers,40,95,58,91,82
3613303,Christian Roth,1994-09-08,schneidersteven@brown-lin.net,38330 Franco Forks,Chemical,15,51,45,76,11
8185799,Jeffrey Castro,1996-07-28,jonesbrian@yahoo.com,657 Parks Drives,Mechanical,66,53,16,20,67
4566222,Phillip Olson,1994-10-27,catherine52@gmail.com,08466 Sanchez Ford Apt. 259,Chemical,62,88,14,90,45
465645,Michael Arnold,1995-01-27,stephaniesullivan@cortez.biz,536 Becky Turnpike Apt. 917,Metallury,43,86,98,34,88
8087485,Teresa Barnes,1994-09-06,jensenmiguel@lindsey.com,2371 Brown Street,E&TC,63,71,17,28,44
2133386,Erin Miller,1995-09-26,kingscott@li.com,367 Castaneda Square Suite 205,Mechanical,54,64,79,76,86
5912098,Michele Mitchell,1998-05-17,sparkssarah@hotmail.com,1055 Bryan Route,Electrical,61,42,91,82,78
2941246,Marcus Williams,1996-03-13,carlasparks@hampton.org,81843 Sean Manors Suite 402,E&TC,12,25,71,51,94
1221482,Debra Clark,1995-09-05,qstevenson@curtis-thompson.com,046 Foster Passage Apt. 539,IT,47,54,79,65,40
6996946,Matthew Yang,1994-10-10,jsaunders@yahoo.com,168 David Isle Suite 663,IT,37,60,50,32,67
3089699,Leslie Williams,1997-10-27,perkinsjames@wagner.net,41690 Mccullough Canyon,Aviation,38,15,98,82,67
8312330,Benjamin Combs,1996-10-11,zachary78@guerra.biz,324 Michael Track,Civil,27,73,93,90,73
6209106,Leslie Haynes,1997-12-23,bradleysparks@spencer.net,5623 James Cliffs,Civil,58,72,14,88,85
3329313,Alisha Greene,1994-08-24,brandonrobinson@gmail.com,0251 Hall Mountains Apt. 580,Petroleum,32,54,21,73,16
5703647,Hannah Tran,1995-05-31,thomasraymond@cooper-best.com,85155 Thompson Common,Metallury,75,17,31,79,98
3839554,Jennifer Nelson,1995-11-17,marie60@navarro-esparza.biz,933 Kim Mill Suite 113,Computers,80,87,97,61,19
6772725,Tony Ibarra,1996-11-08,dmayo@yahoo.com,917 Shepard Lock Suite 262,Metallury,56,20,51,69,55
7395802,Shawn Calderon,1997-01-12,matthew89@gmail.com,41694 Stephanie Wall Apt. 681,Metallury,83,50,59,22,74
501743,Nicole Hudson,1997-05-04,rioskenneth@wheeler-gallegos.info,84766 Derek Inlet Apt. 348,Civil,52,63,48,39,67
3681493,Katrina Mitchell DDS,1996-02-03,fwoodward@romero.com,389 Jones Lock Apt. 257,Aviation,11,20,35,99,17
5756576,Donald Peterson,1996-02-20,ekennedy@hotmail.com,2688 Bryant Stream,Mechanical,98,13,57,70,24
8269015,Tonya Ryan,1996-01-27,ryan98@kirby-schultz.com,96985 Jessica Circle,E&TC,81,52,68,92,30
8675002,Jessica Graham,1995-09-02,wiselarry@klein.com,660 Baker Dam Apt. 136,Civil,53,82,43,75,17
6977598,Jennifer Rocha,1994-10-19,samantha97@hotmail.com,06508 Morrison Springs Apt. 707,Chemical,32,93,47,33,58
4422285,Corey House,1997-07-30,kimberlyjarvis@walker.com,9848 Gabrielle Street Suite 359,Computers,37,25,98,13,38
3340115,Mrs. Nicole Bishop,1997-05-28,jennifer80@yahoo.com,6449 Webb Path Suite 240,Petroleum,64,73,86,90,79
2263375,Jessica Ryan,1998-01-22,latoya42@hotmail.com,34923 Perry Canyon,Computers,82,50,91,27,21
965558,Jose Willis,1995-07-11,robinsonrussell@brown.com,78075 Thomas Points Suite 547,Mechanical,65,25,98,82,40
8705079,Robert Moore,1996-10-18,ewilliams@carlson-cline.com,14128 Singleton Hollow,E&TC,13,88,76,27,10
7101307,Justin Schmidt,1997-09-16,nancy30@peterson.com,14272 Braun Court,Chemical,28,95,39,96,88
8745599,Brian Rice,1995-12-13,matthewhernandez@gmail.com,36656 Joseph Mountains Suite 375,IT,95,65,43,44,57
1811040,Brian Orozco,1995-04-15,swilliams@hotmail.com,42760 Frederick Turnpike,E&TC,74,85,90,86,41
5708116,Brian Tyler,1998-01-19,sandratucker@yahoo.com,6359 Elizabeth Summit Apt. 224,Computers,72,48,85,32,34
3626497,Erin Rowe,1996-12-23,nicole09@hawkins-greene.com,975 Lee Well,Computers,45,26,76,90,67
3681786,James Arellano,1994-12-15,kevinbauer@hotmail.com,278 King Motorway,Computers,51,73,88,50,67
8129164,Michael Bailey,1996-08-01,bennettgina@jones-nelson.info,865 Sheppard Coves,E&TC,81,40,15,65,89
6534487,Sandra Moore,1997-04-12,martinmichele@yahoo.com,4190 Jay Island Apt. 953,E&TC,43,56,73,14,84
3628321,David Rogers,1994-09-15,carolarroyo@davis.com,5854 Gordon Hill,Computers,58,70,19,74,16
8760678,Jessica Barron,1995-12-04,theresamendez@hall-fowler.com,9076 Sutton Mills,Petroleum,99,15,87,14,91
6855028,Sherry Walters,1995-12-31,christopherpatel@dawson.com,289 Chris Mountains,Metallury,90,77,25,98,75
2434984,Stephanie Daniels,1995-04-14,zachary46@perez.com,99874 Jonathan Freeway,Electrical,51,70,66,67,23
2485546,Stephanie Scott,1997-11-01,carly30@chapman.com,48170 Spears Rue,Chemical,72,65,64,96,53
3413827,David Smith,1994-06-18,atucker@hotmail.com,2786 James Tunnel Suite 991,E&TC,16,10,51,10,76
222509,John Robinson,1998-01-16,kruiz@yahoo.com,452 Edwards Turnpike,Chemical,42,57,87,15,37
280681,Richard Rose,1996-09-18,mcdonaldmatthew@hotmail.com,066 William Radial Apt. 712,E&TC,32,44,97,33,73
5606326,Diane Roberts,1995-08-14,bradley94@martinez-steele.net,44805 James Greens Apt. 472,IT,100,11,49,32,65
3206470,Derrick Wilkinson,1995-12-16,xbennett@williams.com,51085 Morton Flat,Aviation,88,97,83,17,92
1916269,Barbara Woods,1997-10-07,igillespie@dean.com,7180 King Well Apt. 185,Civil,73,71,99,81,90
2047225,Megan Rodgers,1997-03-18,brian59@hotmail.com,07074 Hall Dam,Mechanical,81,57,32,94,36
7567602,Evan Diaz,1995-08-31,laura18@gmail.com,6794 Bianca Parkways,Civil,59,43,74,96,54
4287258,Richard Sanchez,1996-08-10,shannonbrenda@diaz.org,521 Dustin Island Suite 583,Metallury,79,40,66,63,57
5116788,Leslie Scott,1995-06-13,gallagherjesse@yahoo.com,11238 Michael Courts,Electrical,37,17,95,81,21
8671600,John Rocha,1995-02-04,diane96@lowery-fox.info,16115 Robbins Trace Apt. 197,Mechanical,17,85,52,16,40
222233,Elizabeth Case,1995-04-16,allentom@gmail.com,8574 Beard Roads Apt. 846,Metallury,36,67,41,18,21
1849512,Ricardo Schmidt,1997-07-10,bmurray@hotmail.com,481 Jeffrey Unions Suite 167,IT,53,17,12,73,52
374743,Sean Pruitt,1994-10-20,chad32@gmail.com,825 Tonya Fields Apt. 579,Petroleum,85,96,24,89,48
7090251,Paul Robinson,1998-01-22,terrence94@rodriguez-martin.com,01589 Debra Spur Suite 340,Mechanical,81,99,26,53,46
2982074,Megan Miranda,1995-07-17,brian95@stewart-ward.com,9189 Hendrix Villages,Aviation,72,34,32,71,35
5907816,Stephanie Hall,1997-09-02,heatherbecker@hotmail.com,268 Brown Land,Electrical,44,72,87,64,28
302907,Brad Sparks,1997-09-18,bradshawrebecca@nguyen.info,9275 Kelly Route,Civil,72,21,33,84,59
6699094,Shelby Gilbert,1997-10-12,mcgeejoseph@hotmail.com,959 Whitehead Glens Apt. 152,Civil,32,98,27,66,99
6037526,Jacob Khan,1994-11-16,robert04@hotmail.com,588 White Station Apt. 555,Aviation,92,15,50,59,51
5110194,Sheri Taylor,1995-09-29,tkeller@hotmail.com,1497 Kenneth Squares,IT,53,61,80,28,37
4305524,Lee Reed,1997-11-28,david93@nelson.com,81134 Julie Forge Suite 481,E&TC,57,57,96,54,44
2353577,Paige Jacobson,1995-12-24,ograham@yahoo.com,4223 Hernandez Walks Suite 239,IT,57,96,98,45,77
4642487,Robert Johns,1995-12-29,martinerica@lopez-graves.biz,27362 Sharp Walks,Mechanical,61,42,98,20,68
2217192,Christopher Snyder,1995-02-01,blairregina@hotmail.com,88917 Ryan Knoll,E&TC,48,20,32,66,20
5051676,Dan Gates,1995-04-03,davidmiller@fox.com,341 Sonya Centers,Chemical,21,79,38,71,33
70272,Mr. Russell Garner,1997-09-07,allen59@hotmail.com,9189 Harris Parkway Apt. 406,Metallury,71,56,94,38,26
6000600,Heather Jones,1997-10-24,devin57@park.com,378 Christopher Islands,Chemical,33,52,27,81,28
3637988,Kimberly Gomez,1995-06-24,ryansmith@hotmail.com,935 Samuel Row Suite 355,IT,10,78,65,83,14
5752488,Matthew Taylor,1997-07-26,barrettnancy@wilson.com,0556 Clark Crescent Apt. 406,Computers,34,40,25,87,68
292491,John Scott,1996-08-04,noblekeith@cook.com,20548 Erika Creek,Chemical,38,45,53,77,28
4830260,Michelle Jackson,1996-02-16,jennifer51@hotmail.com,10686 Murphy Skyway,Electrical,55,76,94,83,48
1688102,Julie Hayes,1996-06-29,kyleaguirre@alexander-ramirez.com,992 Wilson Neck Apt. 552,IT,28,45,60,22,81
5345301,James Smith,1996-09-26,foleychad@perry-stephens.biz,6821 Cross Highway Apt. 939,E&TC,87,83,82,17,74
3451009,Billy Jensen,1997-04-08,taylordavid@yahoo.com,837 Brenda Lock,Civil,12,51,97,71,61
3494953,Kevin Campbell,1996-07-30,ostevens@payne.com,11961 Dawson Circle Apt. 148,IT,98,47,61,57,77
1701199,Zachary Knight,1998-01-25,alexandraanderson@gmail.com,75081 Kyle Dale Suite 043,Mechanical,53,63,28,17,81
5483414,Eric Medina,1998-05-02,whitneyphelps@hanson.com,0813 Smith Spring Suite 794,Petroleum,56,28,39,73,28
3234985,Kenneth Rodriguez,1995-03-25,hhodges@foster.com,23829 Thornton Views Suite 203,Petroleum,82,81,50,73,99
8539939,Ashley Pierce,1997-01-02,monicathompson@fernandez.com,2692 Richard Glens,Metallury,86,23,23,78,34
1641372,Rose Craig,1995-09-22,whitney48@bailey.com,20836 William Motorway Suite 918,IT,89,42,26,79,21
22654,Michael Lewis,1996-06-01,steven35@gmail.com,17453 Mckinney Square Apt. 059,Metallury,32,59,66,70,78
7057523,Carlos Washington,1997-03-08,gilesmercedes@garcia-johnson.org,38248 Williams Ramp Suite 530,Chemical,24,98,16,14,39
3300973,Jose Smith,1998-01-31,walshjames@yahoo.com,06168 William Views Apt. 638,E&TC,76,93,67,92,87
7175406,Paula Estes,1995-10-13,sandra23@boyd-hurst.com,47068 Holmes Bypass Suite 330,Mechanical,55,33,75,25,96
2321340,Gregory Rojas,1998-04-26,pchristian@baker-bailey.org,3720 Roberts Forge Suite 489,Computers,58,74,15,100,13
5454510,Angela Scott,1998-03-14,srivas@aguilar-ramirez.com,5264 Roberts Branch,Chemical,19,17,65,74,52
6248627,Pamela Lee,1994-11-27,anita67@gmail.com,612 West Gardens,Chemical,78,10,67,11,66
4093589,Mary Flowers PhD,1995-10-07,greenebrent@taylor.com,1656 Adam Lake Apt. 839,IT,45,27,90,25,93
982561,David Vega,1994-11-16,jonathan38@yahoo.com,8039 Robert Center Suite 045,Computers,11,77,89,15,32
7571613,Edward Johnson,1996-07-30,canderson@jacobs-cunningham.com,849 Ray Ville Apt. 916,Mechanical,34,42,32,76,33
3354655,Stephanie Robinson,1997-01-25,lopezmargaret@hotmail.com,22410 Richard Harbors,E&TC,81,27,81,18,25
5537030,Michaela Fisher,1998-04-15,jamescline@yahoo.com,9785 Mario Way Suite 168,E&TC,21,72,23,99,63
2065160,Steven Kennedy,1995-09-03,erinwoods@tran-perez.com,09842 Berry Parkway,E&TC,83,60,92,42,46
1401912,Megan Bradley,1997-10-29,jeremy25@yahoo.com,177 Spencer Pines,Chemical,11,88,77,70,27
5769926,Shelby Walker,1996-01-31,alexandria87@strong.biz,077 David Mountains Suite 653,IT,67,13,50,43,67
7417260,Rachel Hill,1995-07-12,rachelelliott@hotmail.com,0474 Pearson Wells Apt. 682,Electrical,99,40,10,100,33
6546713,Tanya Bailey,1996-02-17,rgibson@miller.com,46746 Williams Terrace,E&TC,92,38,36,57,78
8599797,Joshua Dougherty,1996-10-31,dixonscott@white.biz,45804 Patricia Cape,Metallury,94,20,45,37,72
4526625,Erin Perez,1996-05-23,zanderson@simon.com,5140 Silva Grove Apt. 238,Petroleum,52,69,67,100,17
5624489,Travis Knight,1994-07-18,morankimberly@hotmail.com,4722 Graham Branch Apt. 980,IT,96,74,38,62,19
3630263,Lori Dillon,1997-08-10,robertspaula@yahoo.com,2724 Megan Ports,E&TC,60,47,79,40,27
8269922,Brian Freeman,1995-06-04,crystal16@hotmail.com,538 Shelia Land,Petroleum,76,20,88,35,34
7235926,Lisa Allen,1996-09-15,donaldcameron@yahoo.com,7435 Moore Village Apt. 471,Chemical,98,72,43,62,10
1995116,Mrs. Carolyn Harris,1996-02-06,edward90@ortega-schmidt.com,5521 Rivera Well Suite 390,Chemical,62,92,94,85,50
8766332,Frank Graham,1998-01-18,garciawesley@gmail.com,58842 Miller Walks,IT,31,91,35,90,60
2074453,Todd Cook,1994-08-06,heather42@scott.com,8944 Alisha Dale,IT,16,88,94,20,94
4302345,Erica Duncan,1995-09-25,baxterjennifer@anderson.org,790 Davidson Forge Suite 317,Computers,69,55,34,66,72
442756,Christopher Nguyen,1996-10-31,thomaswilliams@yahoo.com,24960 Brian Lodge Apt. 363,Civil,46,35,14,27,43
6214911,Joanna Harrison,1995-09-15,cory89@carter.biz,01381 James Throughway Suite 038,Metallury,33,39,36,84,14
6959857,Mrs. Diane Garcia,1996-02-25,riveraandrew@hart.org,9669 Herrera Freeway Suite 779,Petroleum,79,85,69,15,33
4885123,Jerry Walker,1995-12-23,clairegibson@hotmail.com,27566 Dunlap Expressway Apt. 744,Petroleum,76,99,13,47,14
2724679,Jeffrey Mejia,1996-04-02,matthewsdavid@hotmail.com,188 Jimenez Wall Suite 670,Electrical,41,85,40,69,75
8153259,Jennifer Robinson,1994-10-23,bross@warner-smith.com,674 Peters Hollow Apt. 443,Electrical,93,97,24,75,56
779623,Jamie Acosta,1997-08-20,lauriesanchez@schmidt.com,47651 Amanda Roads Suite 244,Chemical,29,34,100,51,23
2934010,Joseph Payne,1997-06-27,kshaw@newton.com,34782 April Valley Suite 106,Chemical,90,22,17,30,49
5695009,Juan Small,1996-08-25,ianmcfarland@gmail.com,485 Shannon Rapids Apt. 677,Petroleum,63,20,96,80,62
2292349,Dana Jones,1996-08-21,kwoods@gmail.com,7111 Emily Keys Suite 329,E&TC,85,38,24,43,65
6497107,Sandra Castillo,1997-02-25,eprice@anderson-johnson.com,54912 George Corner,Aviation,87,54,34,19,27
5151400,Patrick Aguilar,1996-08-09,jeanettebates@durham-powell.com,2767 Jackson Tunnel,Chemical,46,41,42,41,60
6978140,Jermaine Huffman,1997-11-10,georgebianca@hotmail.com,70059 Steven Stravenue,Petroleum,38,100,66,82,43
1787564,Jessica Rivera,1994-08-08,arnoldlisa@goodman.com,270 Mcdaniel Plains,Computers,58,57,76,25,13
7224734,Matthew Trevino,1994-07-20,rchang@hotmail.com,3827 Megan Club,Civil,22,71,53,45,56
2029031,Brenda Lynch,1997-06-05,pmichael@yahoo.com,437 Kelly Rue,E&TC,15,53,83,66,59
5194087,Andrea Ramos,1995-07-22,srivera@hotmail.com,23525 Jason Field,Chemical,76,40,62,59,54
8387552,Sheri Wolfe,1995-09-25,wpark@yahoo.com,180 Meghan Plaza Suite 310,Electrical,40,26,72,68,60
8807801,Savannah Hughes,1994-07-19,qford@andrade-barnes.com,4927 Wu Ramp Suite 021,Mechanical,55,56,38,36,89
2510046,Leah Kirby,1996-07-01,marysanchez@graham.com,8301 Nicholas Mall,Petroleum,24,41,70,90,96
8620077,Yolanda Fleming,1996-05-18,brycehernandez@baldwin.net,8472 Carmen Passage Suite 538,Electrical,15,20,40,25,59
8386397,Oscar Graham,1996-12-30,michael43@hotmail.com,035 Hannah Square,Aviation,93,59,76,58,24
7049678,Aaron Hanson,1996-02-29,blakeadams@gmail.com,7844 Patricia Trafficway,E&TC,85,26,69,95,22
7639538,Amy Summers,1998-01-15,angela84@rodgers.org,7725 Thomas Stravenue,Computers,41,88,36,16,19
2681645,Anthony Browning,1997-06-07,thomasalvarado@hotmail.com,460 Paul Passage Apt. 453,Aviation,17,80,85,18,51
6246374,Laura Lopez,1996-11-06,gwilliams@harris.com,6818 Clifford Pines,E&TC,87,57,90,74,73
7657879,Edward Ford,1994-06-18,angelaallen@gmail.com,81638 Lori Manor Suite 025,Aviation,37,91,83,40,81
5227112,Emily Barton,1997-08-08,hrobertson@ramirez-olsen.biz,97370 Christina Shore Apt. 424,Chemical,54,50,69,22,76
4864226,Tammy Jordan DDS,1998-01-15,xreynolds@gillespie.com,05529 Gilbert Prairie Apt. 278,E&TC,41,13,83,29,90
8572251,John Spencer,1997-08-24,glenn46@lewis.com,84985 Myers Neck,Mechanical,93,62,30,13,56
5877040,Joseph Wolfe,1998-03-05,michaelsnyder@gmail.com,1648 Jonathan Plains,Metallury,100,57,35,86,77
1020637,David Walker,1995-11-27,edwardfrazier@smith.com,0025 Barnes Tunnel Apt. 502,Mechanical,46,30,55,38,45
8891260,Daniel Cruz,1998-02-03,kjones@yahoo.com,101 Lauren Valleys,Petroleum,15,55,78,56,74
2689090,Molly Osborne,1996-05-18,angelicacline@wilson.com,5287 Amanda Mill Apt. 137,IT,66,93,85,44,92
3505497,Meghan Simpson,1996-05-14,evalencia@gmail.com,37810 Gregory Burgs Apt. 147,Metallury,14,64,89,49,75
3877602,Jacqueline Kramer,1996-12-05,portermatthew@mendoza.com,853 Gilbert Plaza Apt. 821,Metallury,63,32,99,25,84
4525422,Grace Davidson,1997-07-07,brian21@smith-brown.com,220 Watkins Grove Suite 779,Civil,74,28,12,74,84
1972171,Jennifer Nguyen,1996-03-29,gardnermichael@gmail.com,92990 Gregory Views Apt. 305,Civil,72,37,89,40,26
6182827,Amy Richard,1997-05-28,josephlin@gmail.com,710 Tommy Plaza Apt. 918,E&TC,82,66,51,91,11
2454339,James Oliver,1998-05-09,scott94@moore.info,306 Smith Mills,Mechanical,18,34,65,35,36
5928179,Stephanie Griffin,1995-02-08,chandlerwilliam@hotmail.com,65113 Brown Court Suite 949,Metallury,43,49,32,70,81
8279147,Adam Garrett,1996-12-04,lauren03@yahoo.com,0714 Mcdonald Grove Suite 147,Chemical,74,57,48,72,93
4135587,Tiffany Jones,1994-06-26,christinewatson@hotmail.com,9685 Robertson Island Apt. 273,Aviation,38,64,93,36,76
900730,Erika Allen,1997-01-26,sandra90@anderson-welch.info,7634 Carrie Corner Apt. 705,Electrical,48,87,47,35,12
6163247,Daniel Sanchez Jr.,1996-07-24,jessetrujillo@cuevas.net,26522 Larson Isle,Civil,76,39,92,21,43
727592,Catherine Reilly,1997-05-29,craig40@hendricks.net,0647 Ashley Extension Suite 018,Mechanical,34,67,36,71,11
2908032,Daniel Choi,1995-09-28,mrodriguez@gmail.com,2925 Hernandez Stream Apt. 459,Civil,61,60,66,65,12
8046583,Julie Anderson,1995-10-04,rodriguezgeorge@schultz.com,28552 Smith Cape,E&TC,17,90,65,79,90
2482722,Terry Livingston,1995-12-28,barbaralester@hotmail.com,12459 Sean Lane Apt. 360,Electrical,99,52,36,62,67
4576876,Mackenzie Rodriguez,1995-05-10,gjohnston@wagner.com,52641 Welch Greens Apt. 654,IT,70,25,39,14,74
7538812,Heather Mclean,1996-10-25,arangel@gmail.com,254 Gordon Shoal,Metallury,94,19,12,79,26
3331786,Jason Oliver,1994-10-07,brandonhernandez@yahoo.com,548 Jimenez Square Suite 071,E&TC,19,37,30,38,12
6750190,Lisa Reyes,1997-08-26,jeremy15@sutton.biz,627 Rebecca Forge Suite 324,Electrical,81,11,87,36,64
576024,Anthony Welch,1997-06-07,aprilwright@gmail.com,692 Jessica Junction Apt. 822,Civil,84,100,45,19,86
415142,Adam Morris,1996-09-27,kellyryan@hotmail.com,8777 Bennett Square,Computers,89,59,74,42,63
2000168,Joel Lopez,1998-02-07,stevenanderson@gmail.com,897 Joe Park,Petroleum,96,36,94,71,54
5242404,Jimmy Miller,1996-05-27,johnsonjennifer@stewart-boyd.com,35570 Williams Haven,Civil,16,73,39,30,20
143501,Cassandra Smith,1995-02-10,erin37@hotmail.com,1522 Davenport Glen,Petroleum,83,28,99,11,96
8467065,Cody Smith,1997-06-17,ashley57@hotmail.com,80846 Kimberly Terrace,Chemical,23,70,84,29,57
1794239,Mary Jones,1997-10-28,tracywilson@yahoo.com,88246 Jennifer Lodge,Computers,43,25,69,19,19
8244863,Andrew Diaz,1997-08-12,umckee@yahoo.com,124 Lee Glens Suite 347,Civil,15,99,33,12,60
6446309,David Moore,1996-05-03,mckinneyjustin@johnson.biz,61780 John Stream,E&TC,33,59,81,83,62
412247,Angelica Mitchell,1996-06-10,michael70@mccann-taylor.info,527 Webster Route,Chemical,98,31,48,29,25
7658512,Michael Shelton,1997-12-08,kevin00@snyder-gomez.com,864 Thomas Port,Chemical,80,55,29,80,14
4200818,John Smith,1996-07-06,steven50@harris.biz,6601 Elizabeth Points Suite 031,Electrical,27,92,59,37,75
5044382,Hannah Munoz,1995-07-28,hilljamie@gmail.com,176 Kelley Divide Apt. 264,Mechanical,22,20,61,41,41
2729075,Mr. Paul Williams,1995-01-20,david06@raymond.com,9369 Kelsey Manor Suite 324,Aviation,55,71,94,68,78
2453257,David Franklin,1995-02-24,hwright@cooper.net,70696 Hughes Mill,Chemical,51,90,69,33,64
4403509,Valerie Aguilar PhD,1997-06-02,shepherdmonica@yahoo.com,181 Price Islands Apt. 501,Aviation,41,31,51,49,79
4165193,Andrea Morgan,1995-01-09,yangpatrick@williams.org,4020 Kenneth Mills,Metallury,15,26,21,97,28
8432940,Pamela Gray,1994-10-11,lanekevin@hotmail.com,2575 Owens Locks Apt. 371,IT,72,68,11,28,69
6971413,Samuel Garcia,1997-09-22,melindathomas@hotmail.com,8530 Gonzalez Divide Suite 685,Computers,73,22,35,78,53
1947582,Susan Barnes,1995-04-16,danielstanley@rivera-franco.com,32196 Mark Well,Petroleum,80,100,88,50,62
2871222,Zachary Tucker,1995-06-24,ibruce@hotmail.com,6424 Horn Mountains Suite 203,Civil,84,88,63,56,62
3871623,James Kim,1997-06-15,jacquelinefigueroa@hotmail.com,5416 David River Suite 405,Chemical,75,23,100,52,60
2526404,Randy Ellis,1997-05-18,zacharymorrison@yahoo.com,5057 Gordon Junctions,Computers,50,39,34,78,42
3148013,Ryan Lane,1997-08-28,peterscarly@hotmail.com,67220 Elizabeth Estates Suite 870,IT,88,87,79,14,42
4439773,Jodi Miller,1996-10-21,oliverkaren@yahoo.com,063 Lamb View Suite 443,Electrical,77,91,61,38,95
402577,John Tucker,1995-05-22,meghan69@luna-jarvis.com,1244 Jacqueline Ranch Suite 480,Metallury,75,39,47,55,39
5733451,Brent Booker,1996-03-11,johnsonchristina@fischer-bentley.com,7962 Salazar Manor,Computers,29,36,55,27,61
8134859,Kyle Grant,1995-06-11,scottgonzales@gmail.com,3201 Palmer Island Suite 711,Petroleum,84,57,83,63,36
5472480,Jake Griffin,1997-06-06,shorn@yahoo.com,06687 Charles Mountain Apt. 027,IT,26,35,34,41,47
3220287,Joanna Fuentes,1995-03-13,lori55@roberson.net,85120 Michael Valley Suite 888,E&TC,22,92,50,59,78
3983262,Jennifer Taylor,1995-02-18,edaniels@chapman.com,440 Wyatt Expressway,IT,24,87,45,98,19
4769050,David Conner,1998-04-17,rmiles@yahoo.com,4057 Carmen Light,E&TC,34,10,76,58,13
6949238,Kyle Stark,1996-07-18,ypeterson@gmail.com,3747 Mckenzie Cliffs Apt. 585,Electrical,64,10,33,74,74
2739039,Darrell Pena,1998-03-06,ulee@hotmail.com,84415 Galvan Freeway Suite 342,Electrical,26,78,95,13,42
3867358,Joanna Page,1996-04-14,judy80@martin.com,203 Austin Manors,Metallury,60,88,89,73,76
4737617,Ashley Ramirez,1995-12-03,kaylaharmon@yahoo.com,8785 Nguyen Locks Apt. 561,Mechanical,96,40,95,60,13
3175913,Priscilla Mccoy,1998-01-17,shelbymartinez@mcknight-chung.com,417 Nicholas Cliff,E&TC,61,48,85,28,85
68097,Jonathan Larson,1997-01-15,hfisher@hotmail.com,627 Tucker Spur Apt. 967,Computers,85,31,62,47,26
2783221,Jasmin Vasquez,1995-02-20,dominic81@yahoo.com,70765 Horne Springs,Electrical,82,36,63,34,91
1137733,Michael Bowman,1996-02-15,saranewman@douglas.org,0219 Sandra Lake,Aviation,89,31,27,92,98
2943570,Corey Carey,1996-06-05,michaelruiz@hotmail.com,97849 Taylor Landing,Electrical,56,34,49,66,51
4302816,Charles Nielsen,1996-09-05,dawnhaas@garcia.com,392 Sloan Prairie Suite 963,Aviation,80,12,87,88,24
605175,Nathan Myers,1994-10-08,qjohnson@hunter.com,699 Maurice Rest,Electrical,59,36,65,98,62
4175613,William Bray,1996-02-20,jhuynh@duncan.info,9525 Katie Pine Suite 441,E&TC,20,35,51,25,56
8345179,Megan Richard,1994-11-04,uchan@miles.com,205 Sharp Heights Apt. 496,Aviation,81,94,72,22,30
5296898,Dr. Diamond Little,1994-08-03,bmoore@james.com,8455 Johnathan Key,E&TC,43,67,55,84,69
3535463,Lisa Welch,1996-09-28,haleymaynard@yahoo.com,6603 Williams Loop,Computers,33,97,76,76,83
5987374,Andrew Wood,1995-03-12,epayne@gmail.com,5507 Ellison Mountains Apt. 333,IT,48,77,88,78,73
5495598,Cesar Watson,1996-01-08,jennifer45@moore.biz,493 Chad Light Apt. 345,Chemical,62,81,81,72,81
1673913,Anthony Crawford,1995-10-30,jerryweiss@yahoo.com,691 Brady Inlet,Chemical,29,77,38,21,13
772640,Jacob Steele,1997-03-13,jacksonkristen@thompson.com,5510 Suzanne Station Apt. 111,Petroleum,100,54,85,78,89
6445116,Jesus Stafford,1995-11-29,robertalvarez@gmail.com,82094 Hodge Shores,Chemical,55,57,17,28,62
6111626,Edward Riddle,1996-08-27,stefanie01@hill-spencer.net,5563 Craig Greens,Metallury,60,30,41,92,74
5604723,Shannon Hall,1994-08-14,matthewolson@gmail.com,48642 Spencer Forge,Aviation,99,44,15,42,50
5674286,Scott Young,1995-12-02,patricia87@sullivan-martinez.com,5800 Green Via,Metallury,37,90,14,41,22
