registration_id,student_name,date_of_birth,email,address,department,sub1,sub2,sub3,sub4,sub5
6588799,Vanessa Lewis,1997-02-06,christopherjohnson@yahoo.com,944 Jake Shores,IT,23,76,80,18,44
2343238,Susan Parrish,1996-02-16,rodney57@zuniga.com,43831 Wood Mills Apt. 577,Metallury,90,38,52,44,70
8341787,Dakota Martin,1995-08-06,danielgonzalez@gmail.com,77726 Gomez Stravenue,Mechanical,64,64,14,43,52
122299,Stephanie King,1996-10-06,dayveronica@gmail.com,85446 Steven Springs Suite 619,Mechanical,35,84,63,43,59
2066908,Nancy Swanson,1997-04-28,mejiapatricia@williams.com,7510 Spencer Mountains Apt. 967,Aviation,81,94,28,13,97
3922610,Laura Becker,1997-07-05,jamie91@gmail.com,309 Liu Streets,Mechanical,19,45,12,76,31
7945793,Mr. Henry Horn,1995-09-13,rachel04@hotmail.com,711 Vargas Neck,Aviation,91,21,49,28,54
3482355,Courtney Schwartz,1996-06-28,lblackburn@hernandez.com,42828 Ralph Island,E&TC,68,13,37,93,73
6238670,Kiara Johnson MD,1995-03-11,kevin27@walsh-hunter.net,96444 Crystal Cliffs Apt. 140,Computers,73,45,31,74,30
8706004,Kevin Anderson,1995-05-29,robert35@gmail.com,7865 Brady Walks,IT,12,37,35,76,68
8116638,Jessica Foster,1997-11-03,melissadavidson@hotmail.com,33785 James Port Suite 713,Electrical,25,12,60,70,25
2710034,Robin Hall,1996-11-01,melissa10@yahoo.com,506 Jessica Isle,Aviation,68,57,74,65,23
7742441,Evan Herrera,1995-09-21,nicholasgarcia@branch-mccoy.com,26601 Billy Mountains,Chemical,86,53,72,15,51
1050169,Gregory Perry,1995-06-13,sarah62@yahoo.com,4076 Holmes Ville,Petroleum,79,41,75,62,27
4731496,Morgan Turner,1994-07-23,mitchellortiz@manning.com,44069 Davis Bypass,Electrical,84,67,23,44,68
1465431,Denise Oconnor,1998-01-31,graymatthew@gmail.com,6765 Calvin Pines Suite 211,Aviation,73,44,92,50,92
1262232,David Castro,1997-06-09,benjaminpatterson@gillespie-parker.com,60818 Kevin Mills Apt. 852,Aviation,21,66,19,91,52
4501961,Katherine Mcfarland,1997-11-08,amanda95@pruitt-taylor.com,07058 Teresa Mountain Suite 599,Electrical,36,97,18,85,99
4112107,Ashley Martin,1995-07-11,sriley@stewart.org,4802 Davis Road,Chemical,26,73,33,96,94
5519127,Bethany Collins,1998-05-08,perezmichael@hotmail.com,45830 Maureen Camp Apt. 976,Petroleum,45,45,79,16,59
3328688,Jason Howard,1996-11-27,evanhuffman@gmail.com,91850 James Trace Suite 755,Aviation,72,26,74,29,39
8152920,Jessica Wood,1997-01-28,clarkjonathan@taylor.com,13017 Garcia Ford,Civil,30,50,93,96,16
2862985,Adam Bell,1996-11-04,zduarte@powell.biz,915 Hays Light,Metallury,37,25,97,53,96
6699024,Stanley Huffman,1994-11-01,catherine63@yahoo.com,290 Martinez Via Suite 016,Civil,40,70,61,23,100
409517,Courtney Fernandez,1994-07-05,rachelwoodard@espinoza.com,191 Luna Route,Metallury,82,86,87,78,77
3995076,Sarah Mcdonald,1995-08-05,karen29@gmail.com,404 Crawford Harbor,Aviation,40,37,87,78,81
362945,Karen Edwards,1994-07-12,richardbutler@johnson.org,1689 William Orchard,Aviation,55,99,92,52,45
1439277,David Potter,1995-08-20,dunnnatasha@hotmail.com,8064 Jones Causeway Suite 507,Electrical,48,96,28,87,58
5792573,Matthew Munoz,1994-05-28,pbeck@hotmail.com,4698 Roach Extension,Aviation,95,50,84,52,24
255056,Robert Hendrix,1994-09-27,lholder@campbell-robertson.org,780 Santiago Wall,E&TC,77,39,84,43,13
2203030,Anthony Walker,1996-06-14,sstevens@hotmail.com,7683 Owens Branch,Petroleum,50,41,28,12,56
5382687,John Clayton,1995-02-16,campbellpatricia@foster.net,519 Melissa Prairie,Metallury,70,96,56,57,61
8482351,Nicholas Shaw,1998-04-01,ihunter@meyer.com,936 Christopher Via,Metallury,98,24,95,87,14
1811723,Anthony Braun,1997-01-17,susan83@fuller-donaldson.com,538 Hunt Ways,Computers,86,57,15,88,22
1780716,Tyrone Frost,1995-06-22,paynechristopher@porter.info,30890 Jasmine Turnpike Apt. 788,Civil,50,54,44,51,44
4184841,Gloria Lindsey,1995-09-11,adamlewis@yahoo.com,907 Stacey Highway,Computers,42,89,68,46,31
7419424,Jennifer Hunter,1994-12-02,mwilliams@gmail.com,49644 Janet Cliffs Suite 956,Chemical,65,39,91,74,49
1412360,Ashley Kelley,1995-05-21,christopher30@yahoo.com,1865 John Hills,Civil,19,88,87,37,97
7268409,Robert Johnson,1996-02-27,deannaoconnor@gmail.com,724 Moore Motorway,IT,32,75,70,75,45
3520400,Jessica Kelly,1994-06-19,goldencharles@velasquez-adkins.com,08403 Vincent Flat,Computers,38,56,84,35,42
7905506,Shawn Chen,1998-02-07,yjohnson@barr-hammond.org,3301 Johnson Street Suite 902,Aviation,71,25,70,33,81
6658247,Lisa Frederick,1997-08-14,shannon16@gmail.com,8736 Carpenter Freeway Apt. 033,IT,51,11,44,45,38
6412709,Benjamin Lee,1995-08-03,derek76@lee.net,849 Cruz Field,Metallury,31,11,97,54,68
2850357,Renee Anderson,1995-07-10,leonardlisa@hill.biz,45286 King Overpass,Aviation,40,14,47,51,60
6624243,Carl Rivera,1998-04-30,apacheco@yahoo.com,609 Michael Knolls,Mechanical,54,65,99,62,15
787690,Alejandro Jones,1995-08-30,jessicaramirez@smith-garrison.com,37264 Mendez Landing,Computers,86,77,92,75,44
6766086,Sharon Davis,1998-04-18,kayla55@clark-pearson.com,87720 Gray View,Aviation,27,18,88,52,50
1579032,Yolanda Calhoun,1995-08-26,jacksondavid@gmail.com,46021 Braun Mews,Electrical,88,69,65,21,100
5119795,Joseph Levy,1994-07-12,jennifer98@vance.com,38709 Lopez Villages,Aviation,61,67,22,57,10
3367735,Russell Rush,1998-04-15,eolson@robertson-miller.com,501 Joe Cape Suite 073,Chemical,37,65,95,33,56
8947828,James James,1996-12-04,walkerlaura@gmail.com,4024 Austin Pine,Civil,40,94,13,49,16
7794454,Ashley Salazar,1996-11-10,gkent@dixon-larsen.com,43837 Brent Fork Suite 199,Electrical,16,52,25,35,32
172018,Pamela Miller,1996-06-07,hhunt@cook.com,438 Henderson Loop Apt. 303,Computers,88,15,56,63,36
3312023,Jon Perez,1995-04-25,lisa26@sutton.net,4640 James Lake,Electrical,59,64,34,81,24
2836860,Linda Andrews,1996-10-09,hirwin@simpson.com,61026 Ryan Spurs,Chemical,38,56,64,38,65
4100027,Anthony Brooks,1994-06-06,robertellis@yahoo.com,224 Clarence Plaza Suite 923,Mechanical,86,43,17,64,66
2195046,Jennifer Garrison,1996-12-06,perezandrea@yahoo.com,143 Christina Manor Apt. 275,IT,23,57,31,97,61
6352888,Jonathan Barber,1994-11-06,candicebrady@porter.org,888 Banks Ways,Metallury,63,53,56,79,52
7584860,Rachel Jackson,1994-08-04,xwu@fisher-rhodes.com,830 Day Cliffs Suite 597,Petroleum,55,12,66,35,41
8017373,Ryan Hunter,1996-03-08,thomasedward@turner.net,769 Franklin Fields Apt. 424,Metallury,78,60,69,64,55
7547083,Elizabeth Kirby,1996-05-31,denise86@gmail.com,8526 Estes Mountain Apt. 943,Metallury,22,52,34,57,64
1802578,Mallory Tran,1995-03-25,deanna20@gmail.com,530 Laura Mission,Civil,55,77,73,27,55
5619072,Troy Davis,1995-07-18,erinparker@hotmail.com,58050 Elizabeth Skyway Suite 596,Mechanical,69,54,69,54,75
8245713,Leslie Rice,1994-10-21,russellmatthew@nelson-fernandez.com,2901 William Mountain,Electrical,71,89,33,56,44
2622036,Melanie Smith,1994-11-14,jlopez@mckinney.com,8680 Mary Bridge,Petroleum,13,46,36,11,50
4572229,Joseph Martin,1996-10-29,hprice@gmail.com,630 Dylan Mountains,E&TC,32,10,36,57,71
3874059,Mark Harrison,1996-11-16,alvaradorobert@prince.com,9853 Jennifer Villages,Mechanical,54,36,29,32,97
7347012,Angela Cordova,1994-11-08,alexander65@sampson.com,6256 Kirk Lane,E&TC,80,100,72,95,63
5704059,Molly Galvan,1996-07-18,brittany27@hotmail.com,681 Jacob Via,E&TC,16,68,25,73,59
7813129,Michael Hartman,1995-03-18,amy31@glover.info,468 Alvarez Ports Suite 512,Metallury,63,98,100,68,43
7563107,Shannon Adams,1995-10-02,torresmark@williams.com,49300 Richardson Village,Civil,69,62,61,18,72
6911656,George Nelson,1998-05-06,christina98@mata.biz,867 Andrea Via Suite 272,Petroleum,81,55,22,82,21
3946750,William Nunez,1997-02-20,hlane@smith-reid.com,7557 Steven Dam Apt. 504,Aviation,96,80,79,66,67
6365592,David Vargas,1997-11-11,richard84@hotmail.com,78430 Stephens Circle Suite 778,Mechanical,80,77,55,58,27
2678368,Brett Robinson,1996-06-16,bakermelanie@hernandez.com,47745 Smith Turnpike Suite 328,Civil,81,37,97,93,52
6398568,Margaret Joseph,1995-04-22,nprice@strong.com,316 Johnson Shoal Suite 588,Electrical,19,27,23,41,74
5566326,Kenneth Rodriguez,1994-07-22,toddward@hopkins.com,50200 Sandra Extensions Apt. 357,E&TC,24,19,67,40,81
3266517,Christopher Rogers,1994-08-23,haneyderrick@banks.com,55202 Lee Mountain,E&TC,35,83,24,13,33
8110582,Brian Smith,1997-12-28,ariel49@hotmail.com,75150 Amanda Circles Apt. 364,Computers,33,37,94,98,91
3983953,Robert French,1997-01-15,mcmillanzachary@gmail.com,2558 Jessica Plaza Suite 564,Aviation,53,99,33,34,82
1800711,Lisa Decker DDS,1994-07-17,amychristian@yahoo.com,57933 Lauren Parkways,Petroleum,80,95,80,90,63
2934910,Rachel Smith,1997-05-26,michaelmendez@kelly-snyder.com,51156 White Haven Suite 216,Computers,63,79,88,87,69
7560096,Valerie Clark,1998-03-31,cohenmichael@yahoo.com,9899 Franco Fords,Metallury,40,93,84,52,46
4734184,Heather Wallace,1997-06-25,zachary44@lowe.org,7259 Christine View,IT,60,54,97,29,17
1804415,Emily Frank,1995-09-05,rodgersjohn@gmail.com,371 Krista Views,Metallury,32,73,27,58,24
3660883,Karen Key,1996-05-05,hsmith@yahoo.com,0979 Julie Valleys,Petroleum,55,77,35,96,72
5955597,Michelle Burton,1996-05-11,lindsaysmith@hotmail.com,8719 Williamson Falls Apt. 294,Computers,57,54,29,39,92
3414809,Mary Hardy,1996-01-16,xsingleton@james.com,8483 John Tunnel,Petroleum,86,27,28,50,56
8495478,Miss Tiffany Turner,1995-08-11,wlee@wilson.info,020 Amanda Viaduct,Chemical,20,31,97,41,14
2846838,Julia Campbell,1998-02-21,hectorspencer@eaton-thornton.com,9315 Vaughn Villages Apt. 534,Petroleum,31,99,76,58,85
1620403,Dr. Dalton Carpenter,1995-03-25,tinaschmidt@hotmail.com,857 Sherman Branch,Computers,10,71,100,100,14
3083676,Scott Thomas,1995-09-26,nicolebray@malone.net,7332 Anna Oval,Civil,83,68,70,90,45
1697513,Carolyn Lamb,1997-09-14,cynthiatorres@cook.info,33113 Dominguez Dam,Computers,61,23,11,65,23
4902553,Michelle Diaz,1996-12-16,greenekelly@hotmail.com,14173 Karen Isle Suite 036,Civil,78,51,43,24,40
7000542,Reginald Ruiz,1997-09-11,charles76@brown-thomas.com,7751 Heather Stravenue Suite 738,Petroleum,15,71,27,29,52
1502590,Samantha Barton,1995-04-07,melinda96@perez-cain.com,915 Murphy Forges Apt. 029,Civil,87,52,92,75,36
8248676,William Downs,1998-03-02,georgecarroll@hotmail.com,32851 Molly Coves,Computers,14,80,98,64,68
8927773,John Green,1997-10-24,james76@yahoo.com,717 Melissa Viaduct,IT,42,80,99,97,89
173969,Shelby Curry,1997-08-28,taylor53@yahoo.com,45671 Jeffrey Keys,Computers,55,43,84,71,48
7417125,Crystal Johnson,1996-07-24,katherinegross@hotmail.com,6883 Jennifer Stravenue,Civil,86,55,52,88,28
7283093,Jason Townsend,1997-02-13,kellyclark@gmail.com,588 Shawna Radial Apt. 616,IT,88,11,60,10,61
6730468,Tammy Howard,1997-02-14,kjohnson@jenkins.com,75094 Harper Port Apt. 942,Mechanical,73,64,59,98,20
7602958,Christopher Powers,1995-02-23,lopezdavid@hotmail.com,46178 Daniel Manors Suite 374,Mechanical,95,16,42,12,85
8691964,Dominique Monroe,1997-01-08,andrew22@hotmail.com,831 Hale Trail Suite 100,E&TC,61,19,59,66,45
5436186,Angela Henderson,1997-12-08,paulparker@hotmail.com,662 Brian Forge Suite 108,IT,97,100,10,47,45
2858455,Darrell Gill,1994-07-25,berryjulie@hill-taylor.com,716 Craig Drive Suite 565,Aviation,80,48,35,76,24
6477801,Joann Hoffman,1997-02-19,patriciapeterson@garcia.com,4683 Jessica Extensions Apt. 088,Electrical,99,31,47,97,81
8776694,Molly Lindsey,1997-11-05,castanedadouglas@harper-gomez.com,1613 Joseph Light,E&TC,43,87,64,54,50
5650382,Lisa Wilson,1997-06-21,douglaswebster@hill-krause.info,6998 Pollard Camp Apt. 619,Chemical,40,92,75,97,14
1668915,Sharon Moore,1998-03-25,mitchell77@hotmail.com,569 Phillips Street,IT,29,65,90,62,17
4735059,Mary Spencer,1994-05-29,nicolechristensen@gmail.com,565 Garrett Tunnel,Petroleum,25,79,61,87,17
5893627,Scott Martinez,1995-09-21,barreramark@yahoo.com,7251 Kimberly Square,Electrical,10,81,59,19,56
3744586,Brian Wright,1995-08-07,samantha50@yahoo.com,208 Fitzpatrick Coves,Computers,67,14,73,82,48
2758945,Linda Carter,1995-07-01,allen02@gmail.com,74308 Keller Rapids Apt. 847,IT,17,83,22,86,31
632044,Carrie Edwards,1994-10-18,christopher75@yahoo.com,94461 Sandra Crossroad Apt. 796,Mechanical,77,33,76,22,40
1680891,Natalie Mcbride,1995-09-19,ellislori@yahoo.com,96007 Susan Rest,Metallury,78,36,80,46,82
4931411,Daniel Richardson,1997-02-15,evelyn45@gmail.com,725 Price Harbor Suite 653,Mechanical,55,66,39,47,48
2753029,Gregory Cardenas,1997-11-11,nicholsrichard@morris.com,725 Williams Greens,Chemical,21,50,89,59,65
775700,Samuel Ashley,1997-03-16,rwood@brown-gonzalez.org,114 Burnett River Suite 690,Metallury,30,90,29,56,99
1628922,Natasha Hall,1995-10-01,carteraustin@hotmail.com,08376 Wise Mill,IT,71,22,52,80,63
5535263,James Reilly,1994-08-02,obarker@johnson.com,08125 Palmer Haven,E&TC,36,56,35,51,22
7816710,Manuel Price,1996-10-02,elizabethmartinez@jackson.com,39437 Coleman Mill,Computers,76,86,94,72,94
2207482,Nicole Williams,1994-08-04,paul08@jarvis.com,07051 Rebecca Trail Suite 246,Chemical,97,16,46,75,70
271015,Christopher Carter,1994-08-17,joshuahampton@lucero.info,80758 Melissa Club Apt. 169,Civil,21,50,83,85,41
412757,Betty Singh,1996-02-26,ryan87@gmail.com,815 Martinez Landing Suite 991,Mechanical,63,52,61,29,40
144865,Katie Moss,1995-09-10,ytorres@ellison.com,3907 Casey View Suite 866,Petroleum,100,86,26,14,18
1888169,Joseph Warner,1997-06-14,brownsteven@mills-duffy.com,0385 Davis Trail,Civil,51,10,97,41,84
348619,Diana Schmidt,1996-05-04,sbates@gmail.com,155 Kelly Keys,IT,89,84,99,40,89
6992251,Anna Freeman,1994-08-29,rsmith@yahoo.com,524 Watson Camp,Civil,83,94,84,35,61
7541772,Robert Yang,1995-07-19,kylekidd@smith.com,201 Kathy Park,Electrical,79,43,17,10,75
5747701,Stephen Sanchez,1996-09-12,daniel52@gmail.com,622 Hurley Islands,Aviation,80,93,12,52,46
4198494,Lori Williams,1995-07-08,kristin81@le.com,47481 Price Shore,IT,63,29,16,80,42
3071938,Dr. Jose Mcdonald MD,1995-10-16,mthomas@yahoo.com,7696 Claudia Drive,Petroleum,70,87,25,91,40
1849492,Jamie Herrera,1995-01-27,aaronaguilar@collins.com,71570 David Forge Suite 466,Chemical,65,24,52,91,72
1283164,Michael Juarez,1995-12-30,seanstone@hotmail.com,9227 Tran Harbor Apt. 441,Electrical,59,47,33,26,27
3372838,Christopher Reyes,1996-03-12,johnsonkyle@gomez-sullivan.com,55850 Murray Course,Civil,44,77,29,79,92
7626618,Shane Williams,1996-06-19,lisa07@hotmail.com,9890 Jones Harbor Suite 564,Electrical,72,73,87,28,77
3464054,Jonathan Smith,1997-09-25,gabrieljones@norris.com,59409 Turner Rue,Petroleum,28,68,99,17,44
4074164,Emily Mitchell,1994-08-30,veronica14@gmail.com,8971 Hernandez Inlet Apt. 958,Electrical,98,100,94,71,62
5310295,Laura Cook,1997-01-30,vrice@garcia.com,021 Kane Mountains Apt. 304,Computers,68,82,19,91,50
5084183,Justin Clayton,1994-12-18,hartmanpaula@smith-mays.info,9009 Richardson Crossing Apt. 008,Computers,26,76,80,55,76
2387164,Whitney Patel,1996-12-01,shelly36@ryan.com,7943 Stephanie Plaza,Petroleum,50,28,53,36,63
43233,Brenda Smith,1997-05-31,mhernandez@gmail.com,235 King Falls,Metallury,68,54,75,35,32
1464505,Margaret Santos,1996-05-18,tony98@lopez.org,98640 Gregory Orchard,IT,88,97,65,42,78
8317701,Trevor Jones,1994-05-30,zacharyspencer@yahoo.com,081 Thomas Parks,Electrical,70,61,79,84,49
4077700,Emily James,1998-02-07,ntravis@johnson.com,127 Cody Cliff Suite 482,IT,98,48,16,13,22
1749886,David Willis,1994-08-26,mark58@white.org,94196 Kyle View,E&TC,49,21,17,24,93
510157,John Howell,1996-01-07,pinedastephen@rice.com,3927 Darlene Dam Apt. 438,Aviation,93,58,48,97,23
4114154,Sabrina Trujillo,1997-09-02,ygarcia@williams.com,05169 Robert Forks,Electrical,90,48,22,63,51
8373330,Eric Webb,1994-08-02,kimberlymartin@ashley-morris.biz,9314 Banks Station Apt. 694,Electrical,36,94,71,38,69
5610131,Timothy Reyes,1998-01-26,garciaemily@gmail.com,9653 Blankenship Pines Suite 774,Computers,54,77,26,59,63
7408908,Joshua Banks,1994-12-03,justin66@yahoo.com,508 John Trafficway Suite 427,Computers,23,88,80,10,49
5956033,Ashley Washington,1995-10-23,debramoore@gmail.com,4886 Kimberly Motorway Apt. 521,Computers,33,44,10,30,44
5708337,Stephen Pruitt,1997-12-06,joyzamora@gmail.com,370 Michael Drive Suite 235,Electrical,44,90,60,22,12
3351630,Christian Wallace,1997-02-16,michaelburgess@yahoo.com,443 Kellie Views,E&TC,70,68,38,60,41
5522826,Deborah Hebert,1997-10-09,campbelldwayne@whitaker-moore.com,8407 Benton Ramp,Metallury,70,23,31,12,31
6528603,Cynthia Raymond,1997-02-11,corymolina@gmail.com,725 Baker Brook,Chemical,73,100,37,40,38
2241130,Dean Young,1994-10-14,uhall@hotmail.com,6081 Phillip Square,Computers,55,11,13,39,82
3683951,Mr. Carl Jackson,1995-12-08,jamieoconnell@hotmail.com,08619 Pierce Isle,Computers,17,27,84,56,24
3401836,Natasha Robinson,1995-02-06,hessamber@bond.org,87583 Christine Ramp,Mechanical,54,35,84,53,39
5779886,Brandy Gomez,1998-03-31,andrew61@washington.com,83822 Tara Locks Apt. 681,Civil,93,100,74,81,96
665913,Ronald Rodriguez,1996-08-10,matthewjackson@hotmail.com,4237 Reynolds Lodge Apt. 938,Electrical,40,25,11,70,43
7527729,Danny Gregory,1998-05-04,robinsonjohn@martin-murray.biz,648 Williams Cliffs,Aviation,72,46,50,22,66
7118325,Jacob Foster,1997-11-10,lauriehurley@gmail.com,3176 Price Mission Apt. 049,E&TC,80,59,52,33,61
5932662,Lisa Henderson,1994-09-15,udominguez@pearson.com,34110 Stephanie Place Apt. 374,Electrical,16,18,75,64,46
4836864,Eric Lawson,1997-05-12,schroederderek@atkinson.com,710 Sharon Walks Suite 207,Civil,19,100,73,32,79
7269795,Makayla Mclaughlin,1995-08-04,qbecker@yahoo.com,2160 Bailey Stravenue,IT,79,18,68,29,76
681479,Kevin Gonzalez,1997-09-13,william92@glover.com,58183 Ashlee Extensions Suite 094,Chemical,44,56,24,70,15
498374,Cody Torres,1995-02-20,dylan06@taylor.com,68212 Kirby Port Suite 036,Computers,38,24,51,90,35
7826916,Martha Scott,1995-06-29,shannon01@hotmail.com,861 Bright Shores,Petroleum,91,70,44,87,62
3552342,Susan Lowe,1994-12-22,pattersonlisa@snyder.com,309 Abigail Club Suite 598,Electrical,97,11,35,32,83
4123268,Leon Curry,1997-09-18,emilywilliams@briggs.net,22553 Scott Dam Apt. 163,IT,47,40,19,13,43
3360071,Danielle Carey,1997-04-16,kylelowe@yahoo.com,7212 Griffin Tunnel Suite 167,Civil,93,64,18,72,37
1148646,Samuel Pittman,1997-05-07,johnstonronald@hotmail.com,517 Mark Row Apt. 484,Metallury,73,98,16,44,45
3373877,Kevin Reyes,1997-10-31,fred92@thornton.com,6456 Andrea Junction,Chemical,42,21,38,12,13
3600581,Teresa Howell,1995-09-30,vrogers@hotmail.com,370 Adams Flat Apt. 877,Chemical,13,29,48,60,67
4187800,Charles Rice,1996-12-12,richard34@jackson-montoya.com,4051 Laura Ramp Suite 688,IT,58,37,85,98,95
3388092,Rachel Jackson,1998-03-08,aprilsmith@gmail.com,1112 White Run,Metallury,96,17,53,20,54
2970975,Tiffany Taylor,1994-08-17,griffinmichael@yahoo.com,3285 Ruiz Ridge Suite 321,Civil,54,36,49,12,11
7830017,Samantha Scott,1994-07-13,garrettwesley@gmail.com,0722 Teresa Prairie,Electrical,32,95,81,100,42
5980242,Debra Gallegos,1997-12-24,john48@stevens.org,3390 Brown Street Apt. 203,Mechanical,45,47,86,81,57
8060244,Brittany Herrera,1997-02-04,kimberlyjacobs@larsen-howard.com,705 Berger Mountains Apt. 241,Mechanical,84,36,22,30,61
757778,Edward Ryan,1996-08-10,billyyoung@greer-davila.com,55700 Brewer Plains Apt. 897,Chemical,72,18,46,62,51
1249986,Jocelyn Park,1995-03-15,brent22@trujillo.biz,19734 Theodore Station Apt. 105,Mechanical,76,70,50,41,48
6833502,Joseph Kennedy,1995-10-09,christine57@jefferson.net,504 Hernandez Extension,Civil,13,31,49,23,89
5104715,Douglas Lawson,1997-07-20,harrisnatalie@harris.org,16991 Harris Throughway,Petroleum,51,22,76,30,67
2238907,Julie Smith,1997-07-23,matthew50@hotmail.com,27668 Allen Light,E&TC,82,61,88,53,29
1434915,Scott Olson,1994-12-28,megan30@gmail.com,8641 Smith Ville Suite 859,Civil,88,45,72,76,43
4113537,Aimee Shannon,1997-01-07,clarkealyssa@mitchell-thomas.info,22962 Smith Centers,Petroleum,95,25,25,88,11
8879203,Terry Mejia,1995-10-12,eatondonald@houston.biz,244 Weaver Path Suite 863,Civil,30,74,48,35,59
7008363,Martin Cunningham,1996-11-21,bishopbecky@hotmail.com,932 Smith Hill Apt. 549,Metallury,47,92,93,43,71
2405295,Carmen Brown DDS,1997-09-16,gloria19@lyons-whitney.com,69480 Timothy Parkway,Civil,62,30,70,12,51
4888525,Joseph Brown,1996-05-11,joshua39@yahoo.com,527 Christopher Club,Metallury,94,41,45,58,17
7779445,Timothy Wolfe,1997-09-10,charles29@hotmail.com,0932 Anthony Extensions Apt. 691,E&TC,40,91,61,72,79
6852677,Catherine Henson,1996-10-09,pamela50@sanchez-lara.net,2602 Thompson Forest,Petroleum,79,49,98,71,44
1506452,Amanda Smith,1997-07-13,lfoley@hotmail.com,741 Donald Lock Apt. 640,Chemical,55,98,33,73,25
7874002,Patricia Parker,1997-07-24,lmiller@hill-hale.biz,459 Wilson Pass Suite 652,Petroleum,69,44,10,29,47
3743114,Jimmy Nunez,1995-12-23,jennifer96@brown.info,1024 Estrada Fork,Petroleum,97,57,42,21,68
8025951,Christina Martin,1995-05-20,terrance15@cain.info,38843 Kylie Ports,Mechanical,77,32,41,71,39
1902322,Ashley Greene,1997-06-25,boydmark@gmail.com,06833 Mary Locks Suite 345,Mechanical,24,97,23,15,96
4217176,Melissa Hicks,1997-11-13,daniel65@yahoo.com,7443 Walker Dam Apt. 676,Aviation,75,96,18,23,19
5212465,Meagan Mcgee,1996-04-02,qmartinez@alvarez-rivera.info,006 Marilyn Lock,Chemical,10,20,37,19,67
7033378,Rodney Keller,1996-02-22,rasmussenteresa@yahoo.com,545 Lucas Unions,IT,90,27,46,61,10
29483,Bob Gonzalez,1997-07-09,thess@hotmail.com,393 Anderson Flats Suite 399,Chemical,67,44,69,25,68
5455319,Jenny Waters,1996-11-19,courtney31@johnson.biz,37769 Monica Trail Apt. 331,Mechanical,91,40,87,64,80
4796187,Kimberly Calhoun,1996-07-27,rebekahjohnson@meadows-payne.com,9688 Ortega Summit Apt. 761,Metallury,57,17,13,12,79
4601489,Melanie Ferrell,1997-08-27,jramirez@gmail.com,082 Kyle Brooks,E&TC,94,51,65,41,91
8495819,Bailey Moore,1997-08-21,pittmanalex@mendoza-bradley.org,959 Jones Parkway Suite 869,Metallury,87,20,59,64,64
2708958,Angela Stewart,1995-09-07,diana51@meza.com,7287 Morales Centers Suite 102,Aviation,28,82,24,45,14
3669384,Kathy Silva,1996-12-09,hbryant@coffey-lyons.com,70016 Andrea Track Apt. 249,Chemical,76,71,90,15,10
4074644,Rachel Jackson,1996-02-19,thorntonmaria@smith.org,135 Heidi Brook Suite 924,Aviation,17,81,41,66,89
8468185,Wayne Hood,1997-07-06,matthew44@bailey.com,7649 Gonzalez Shores,Chemical,76,12,67,49,91
6841772,Jimmy Stevens,1995-03-13,autumn68@walters.com,5288 Amanda Fort Suite 870,Aviation,23,33,75,86,86
6728699,Katie Santos,1995-03-10,kellyscott@parker.com,6494 Harris Parkways,Computers,53,82,53,15,57
7455563,Lisa Williams,1997-01-27,bmoore@robinson.com,564 Martin Lock,Chemical,70,12,44,24,46
8484927,Jerry Henson MD,1995-02-09,leebrandi@woodard.info,23258 Miller Underpass Suite 163,E&TC,78,13,87,48,69
7548011,Zachary Malone,1995-12-23,michellehill@gmail.com,8697 Jones Extension,Computers,21,67,51,14,61
4875238,Lindsey Pacheco,1995-01-26,gmorrison@ray.com,288 Daniels Stream Suite 493,Computers,68,60,19,71,45
1525592,Mr. Ryan Clark,1996-06-15,eric78@gmail.com,519 Stephanie Heights,Aviation,22,73,44,91,93
2419090,Kenneth Bush,1995-04-28,urichard@cox-smith.com,74623 John Circles,Mechanical,62,71,86,49,67
8146803,Johnny Phillips,1997-08-11,laraholly@rogers.com,537 Alicia Keys,IT,75,91,21,52,11
7476687,David Dunn,1995-10-02,larry35@nguyen.com,97343 Jake Ramp,Computers,78,38,56,52,76
4987618,John Estrada,1997-01-20,marcmiller@gmail.com,211 Harris Crest,Computers,79,75,59,55,13
8539451,Andrew Moore,1995-11-05,tjohnston@lee-werner.org,652 Thomas Shoal Apt. 855,IT,28,25,24,38,33
6550669,Steven Cunningham,1997-08-16,jonesdennis@carrillo-vega.org,1310 Molina Hills Suite 613,Civil,62,82,50,87,48
3787778,Kristin Brown,1994-12-10,hollycosta@yahoo.com,680 Hudson Greens Suite 967,Chemical,15,100,79,60,54
7621036,Johnny Baker,1997-03-24,gonzalezstephanie@smith.com,1642 Jennifer Port Apt. 972,Computers,53,80,51,76,64
8126951,William Huffman,1995-11-03,michaelwoodard@mendez.com,6782 Cynthia Bridge,Petroleum,37,44,31,62,68
3395781,Brian Benton,1996-10-11,jacksoncarla@yahoo.com,025 Keller Pine,E&TC,95,96,56,92,48
4314163,Tina Avila,1998-02-19,leebarry@morgan-perez.com,25746 Johnson Crescent,Electrical,78,87,83,70,48
8038533,Marvin Pham,1996-09-20,aallen@hotmail.com,832 Allison Circles,E&TC,91,19,20,16,47
5146641,Michael Moreno,1996-01-16,xmills@gmail.com,1934 Vargas Hills Suite 745,Petroleum,26,23,35,95,67
4288736,William Johnson,1997-03-18,robert84@jones.com,52695 Ann Haven,IT,63,49,17,47,37
